Link,Name,Price,Color,Car_Description,Drived
https://www.carpages.ca//used-cars/ontario/barrie/2019-volkswagen-jetta-11229839/,2019 Volkswagen Jetta,"$19,995",White,Comfortline  ANDROID AUTO/APPLE CARPLAY!!,"113,400KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2015-hyundai-elantra-11229836/,2015 Hyundai Elantra,"$8,995",White,A.S.D. Auto Sales,"183,332KM"
https://www.carpages.ca//used-cars/ontario/barrie/2016-audi-a3-11229833/,2016 Audi A3,"$18,995",Black,1.8T Progressiv  LEATHER/SUNROOF!!,"134,200KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2018-honda-cr-v-11229830/,2018 Honda CR-V,"$16,995",Black,A.S.D. Auto Sales,"226,000KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2022-tesla-model-3-11229827/,2022 Tesla Model 3,"$42,995",White,A.S.D. Auto Sales,"53,000KM"
https://www.carpages.ca//used-cars/ontario/barrie/2021-ram-1500-classic-11229824/,2021 RAM 1500 Classic,"$39,995",Gray,"Express 4x4 Crew Cab ONLY 36,700 KMS WOW!!","36,700KM"
https://www.carpages.ca//used-cars/manitoba/steinbach/2016-jeep-cherokee-11229821/,2016 Jeep Cherokee,"$20,995",Orange,Trailhawk,"143,000KM"
https://www.carpages.ca//used-cars/ontario/barrie/2018-jeep-wrangler-11229815/,2018 Jeep Wrangler,"$35,995",Black,Golden Eagle HARD & SOFT TOP!!,"59,100KM"
https://www.carpages.ca//used-cars/ontario/barrie/2020-jeep-wrangler-11229812/,2020 Jeep Wrangler,"$36,995",White,"Sport 4x4 TRAIL RATED/ AUTO START, STOP!!","61,500KM"
https://www.carpages.ca//used-cars/nova-scotia/barrington/2021-jeep-gladiator-11229797/,2021 Jeep Gladiator,"$53,777",Gray,Rubicon,"23,302KM"
https://www.carpages.ca//used-cars/nova-scotia/hilden/2012-kia-forte-koup-11229785/,2012 Kia Forte Koup,"$12,995",Blue,SX,"136,000KM"
https://www.carpages.ca//used-cars/nova-scotia/hilden/2009-mazda-miata-mx-5-11229782/,2009 Mazda Miata MX-5,"$16,995",Yellow,GT,"175,000KM"
https://www.carpages.ca//used-cars/british-columbia/port-moody/2021-mazda-mazda3-11229734/,2021 Mazda MAZDA3,"$28,998",Soul Red Crystal Met,Sport GT at AWD I4,"61,665KM"
https://www.carpages.ca//used-cars/british-columbia/port-moody/2013-scion-fr-s-11229731/,2013 Scion FR-S,"$15,998",White,Scion 10 6sp,"86,472KM"
https://www.carpages.ca//used-cars/british-columbia/port-moody/2013-subaru-impreza-11229728/,2013 Subaru Impreza,"$16,998",Crystal Black Silica,4Dr Sport Pkg at,"109,918KM"
https://www.carpages.ca//used-cars/ontario/london/2017-gmc-terrain-11229725/,2017 GMC Terrain,"$12,495",White,NO ACCIDENTS**SLT**LEATHER**CERTIFIED,"181,000KM"
https://www.carpages.ca//used-cars/ontario/milton/2014-ford-escape-11229716/,2014 Ford Escape,"$11,595",Pearl White,SE 2.0 ECO 4WD CERTIFIED NAVI CAMERA HEATED LEATHER PANO ROOF BLUETOOTH CHROME,"164,710KM"
https://www.carpages.ca//used-cars/ontario/milton/2017-volkswagen-golf-11229710/,2017 Volkswagen Golf,"$17,995",Black,GTI S 2.0T 6Speed CERTIFIED CAMERA HEATED SEAT BLUETOOTH ALLOYS,"158,690KM"
https://www.carpages.ca//used-cars/ontario/ajax/2007-mazda-cx-7-11229665/,2007 Mazda CX-7,"$4,999",Black,"""TURBO SPORT TOURING"" certified + FREE 6M warranty","285,004KM"
https://www.carpages.ca//new-cars/british-columbia/campbell-river/2024-honda-cr-v-11229656/,2024 Honda CR-V,"$40,225",White,LX-B,CALL
https://www.carpages.ca//used-cars/ontario/ajax/2009-hyundai-santa-fe-11229605/,2009 Hyundai Santa Fe,"$7,999",Blue,"""Holy COW only 164K"" certified + FREE 6M warranty","164,800KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2020-ford-ranger-11229596/,2020 Ford Ranger,"$34,999",Black,XLT,"61,592KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2016-chevrolet-equinox-11229593/,2016 Chevrolet Equinox,"$13,999",White,LT,"150,753KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2007-chevrolet-avalanche-11229590/,2007 Chevrolet Avalanche,"$9,999",Black,1500 LS,"152,286KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2017-chevrolet-impala-11229587/,2017 Chevrolet Impala,"$13,999",Silver,1lt LT,"145,414KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2020-chevrolet-equinox-11229581/,2020 Chevrolet Equinox,"$22,999",Black,LT,"67,641KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2018-volkswagen-atlas-11229578/,2018 Volkswagen Atlas,"$27,999",Blue,3.6 FSI Comfortline COMFORTLINE,"80,158KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2021-kia-soul-11229575/,2021 Kia Soul,"$22,999",White,LX,"26,673KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2019-honda-cr-v-11229572/,2019 Honda CR-V,"$24,999",Grey,LX,"92,245KM"
https://www.carpages.ca//used-cars/ontario/ajax/2008-pontiac-g6-11229566/,2008 Pontiac G6,"$5,999",White,"""clean NO ACCIDENTS"" certified + FREE 6M warranty","144,821KM"
https://www.carpages.ca//new-cars/ontario/tilbury/2023-ford-f-150-11229563/,2023 Ford F-150,"$75,930",White,XLT,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-150-11229560/,2024 Ford F-150,"$83,990",Black,Lariat,398KM
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-150-11229557/,2024 Ford F-150,"$78,630",Grey,XLT,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-150-11229554/,2024 Ford F-150,"$87,245",Black,Lariat,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-150-11229551/,2024 Ford F-150,"$68,045",Blue,XLT,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-150-11229548/,2024 Ford F-150,"$73,335",White,XLT,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-150-11229545/,2024 Ford F-150,"$70,420",White,XLT,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-550-11229542/,2024 Ford F-550,"$101,284",Black,Chassis,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-bronco-11229539/,2024 Ford Bronco,"$59,250",Grey,Big Bend,CALL
https://www.carpages.ca//used-cars/ontario/sarnia/2018-toyota-corolla-11229512/,2018 Toyota Corolla,"$19,999",Grey,CE,"64,552KM"
https://www.carpages.ca//used-cars/ontario/sarnia/2019-jeep-cherokee-11229509/,2019 Jeep Cherokee,"$26,999",Black,Trailhawk,"102,804KM"
https://www.carpages.ca//used-cars/ontario/bolton/2023-cadillac-xt4-11229506/,2023 Cadillac XT4,"$42,895",White,Sport CERTIFIED PRE-OWNED - FINANCE AS LOW AS 4.99%CLEAN CARFAX - ONE OWNER - ACCIDENT FREE!,"39,866KM"
https://www.carpages.ca//used-cars/ontario/bolton/2021-cadillac-xt4-11229503/,2021 Cadillac XT4,"$28,595",Black,Luxury CERTIFIED PRE-OWNED - FINANCE AS LOW AS 4.99%,"64,610KM"
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-f-550-11229500/,2024 Ford F-550,"$81,664",White,Chassis XLT,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-f-550-11229497/,2024 Ford F-550,"$82,014",White,Chassis XLT,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-f-150-11229494/,2024 Ford F-150,"$68,135",Grey,XLT,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-f-450-11229491/,2024 Ford F-450,"$73,989",White,Chassis XL,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-f-550-11229488/,2024 Ford F-550,"$81,414",White,Chassis XLT,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-f-550-11229485/,2024 Ford F-550,"$81,414",White,Chassis XLT,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-edge-11229482/,2024 Ford Edge,"$48,180",Grey,SEL,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-edge-11229479/,2024 Ford Edge,"$48,180",Silver,SEL,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-lincoln-aviator-11229476/,2024 Lincoln Aviator,"$84,445",White,Reserve,CALL
https://www.carpages.ca//new-cars/ontario/wallaceburg/2024-chevrolet-equinox-11229464/,2024 Chevrolet Equinox,"$39,414",Black,RS,CALL
https://www.carpages.ca//new-cars/ontario/wallaceburg/2024-chevrolet-equinox-11229461/,2024 Chevrolet Equinox,"$44,484",Dark Blue,Premier,CALL
https://www.carpages.ca//new-cars/ontario/london/2024-mitsubishi-rvr-11229449/,2024 Mitsubishi RVR,"$40,097.95",WHITE DIAMOND,GT AWC,10KM
https://www.carpages.ca//used-cars/saskatchewan/shellbrook/2022-gmc-sierra-1500-11229422/,2022 GMC Sierra 1500,"$73,990",,Limited AT4,"69,857KM"
https://www.carpages.ca//used-cars/saskatchewan/shellbrook/2023-gmc-terrain-11229419/,2023 GMC Terrain,"$34,500",,SLE,"38,528KM"
https://www.carpages.ca//new-cars/alberta/calgary/2024-hyundai-tucson-11229413/,2024 Hyundai Tucson,"$42,099",Titan Grey,TREND,50KM
https://www.carpages.ca//new-cars/new-brunswick/woodstock/2024-ford-f-150-11229407/,2024 Ford F-150,"$87,845",Oxford White,LARIAT®,CALL
https://www.carpages.ca//used-cars/ontario/mississauga/2009-toyota-yaris-11229404/,2009 Toyota Yaris,"$3,999",Gray,LE,"209,000KM"
https://www.carpages.ca//used-cars/saskatchewan/regina/2021-ford-f-150-11229389/,2021 Ford F-150,"$49,661",,XLT,"85,688KM"
https://www.carpages.ca//used-cars/ontario/cayuga/2019-chevrolet-equinox-11229338/,2019 Chevrolet Equinox,"$18,995",Black,LT,"138,001KM"
https://www.carpages.ca//used-cars/ontario/cayuga/2022-chevrolet-equinox-11229335/,2022 Chevrolet Equinox,"$30,995",Blue,RS,"45,773KM"
https://www.carpages.ca//used-cars/ontario/cayuga/2020-honda-pilot-11229332/,2020 Honda Pilot,"$35,595",Black,LX,"68,501KM"
https://www.carpages.ca//used-cars/ontario/cayuga/2019-dodge-grand-caravan-11229326/,2019 Dodge Grand Caravan,"$22,495",Brilliant black crystal pearl,SXT Premium Plus,"135,014KM"
https://www.carpages.ca//used-cars/ontario/cayuga/2022-buick-enclave-11229323/,2022 Buick Enclave,"$34,995",Blue,Essence,"101,257KM"
https://www.carpages.ca//used-cars/nova-scotia/halifax/2021-ford-f-150-11229305/,2021 Ford F-150,"$64,384",Rapid Red Metallic Tinted Clearcoat,XLT,"86,389KM"
https://www.carpages.ca//used-cars/ontario/north-york/2014-mercedes-benz-b250-11229269/,2014 Mercedes-Benz B250,"$4,500",Gray,B250 NOT CERTIFIED and is not drivable until certification is done.Sold As Is No Safety Not Certified,"184,215KM"
https://www.carpages.ca//used-cars/british-columbia/surrey/2010-ford-escape-11229242/,2010 Ford Escape,"$13,995",Black,"XLT 4WD LTR SUNROOF FINANCING, WARRANTY, INSPECTED W/BCAA MEMBERSHIP!","125,000KM"
https://www.carpages.ca//used-cars/ontario/kitchener/2021-volkswagen-passat-11229233/,2021 Volkswagen Passat,"$21,492",Gray,"HIGHLINE | IN GUELPH, BY APPT. ONLY","88,655KM"
https://www.carpages.ca//used-cars/ontario/kitchener/2022-hyundai-elantra-11229230/,2022 Hyundai Elantra,"$23,792",White,"PREFERRED | IN GUELPH, BY APPT. ONLY","70,829KM"
https://www.carpages.ca//used-cars/ontario/kitchener/2021-volkswagen-passat-11229227/,2021 Volkswagen Passat,"$21,492",White,"HIGHLINE | IN GUELPH, BY APPT. ONLY","85,971KM"
https://www.carpages.ca//used-cars/ontario/kitchener/2021-volkswagen-passat-11229224/,2021 Volkswagen Passat,"$21,492",White,"HIGHLINE | IN GUELPH, BY APPT. ONLY","86,660KM"
https://www.carpages.ca//used-cars/ontario/kitchener/2021-hyundai-elantra-11229221/,2021 Hyundai Elantra,"$20,962",Black,"PREFERRED | IN GUELPH, BY APPT. ONLY","90,391KM"
https://www.carpages.ca//used-cars/ontario/oshawa/2015-gmc-savana-11229959/,2015 GMC Savana,"$25,989",WHIITE,RARE-LOW KM-FINANCING AVAIL.,"101,187KM"
https://www.carpages.ca//used-cars/ontario/oshawa/2011-volkswagen-passat-11229956/,2011 Volkswagen Passat,"$7,999",Black,CC R-LINE,"221,000KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2014-jeep-cherokee-11229950/,2014 Jeep Cherokee,"$6,995",Red,A.S.D. Auto Sales,"244,000KM"
https://www.carpages.ca//used-cars/ontario/dunnville/2012-dodge-grand-caravan-11229947/,2012 Dodge Grand Caravan,"$10,995",,SE,"121,727KM"
https://www.carpages.ca//used-cars/ontario/dunnville/2014-honda-odyssey-11229944/,2014 Honda Odyssey,"$15,995",Black,Touring *No Accidents*,"207,930KM"
https://www.carpages.ca//used-cars/ontario/guelph/2014-audi-allroad-11229941/,2014 Audi Allroad,"$17,400",White,Premium quattro Certified!Navigation!WeApproveAllCredit!,"162,000KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2007-toyota-highlander-11229935/,2007 Toyota Highlander,"$5,995",Black,A.S.D. Auto Sales,"285,000KM"
https://www.carpages.ca//used-cars/ontario/oshawa/2020-hyundai-elantra-11229932/,2020 Hyundai Elantra,"$15,999",Silver,SE,"138,000KM"
https://www.carpages.ca//used-cars/ontario/pembroke/2021-toyota-rav4-11229929/,2021 Toyota RAV4,"$28,904",White,LE AWD,"105,055KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2008-lexus-rx-350-11229926/,2008 Lexus RX 350,"$7,995",Grey,A.S.D. Auto Sales,"256,000KM"
https://www.carpages.ca//used-cars/ontario/pembroke/2019-chevrolet-silverado-1500-11229923/,2019 Chevrolet Silverado 1500,"$40,904",Silver,Silverado Crew 4x4,"71,401KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2009-volkswagen-passat-11229920/,2009 Volkswagen Passat,"$8,995",Gray,A.S.D. Auto Sales,"166,000KM"
https://www.carpages.ca//used-cars/ontario/pembroke/2019-chevrolet-silverado-1500-11229917/,2019 Chevrolet Silverado 1500,"$40,904",Silver,Silverado Z71 Crew 4x4,"71,401KM"
https://www.carpages.ca//used-cars/ontario/oshawa/2015-infiniti-q50-11229914/,2015 Infiniti Q50,"$16,999",Blue,4DR SDN AWD,"147,000KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2010-toyota-sienna-11229911/,2010 Toyota Sienna,"$5,995",Beige,A.S.D. Auto Sales,"330,000KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2010-toyota-prius-11229908/,2010 Toyota Prius,"$8,495",Gray,A.S.D. Auto Sales,"222,000KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2010-mercedes-benz-c-class-11229905/,2010 Mercedes-Benz C-Class,"$7,495",Black,A.S.D. Auto Sales,"203,000KM"
https://www.carpages.ca//used-cars/ontario/oshawa/2022-hyundai-venue-11229899/,2022 Hyundai Venue,"$20,999",Silver,Essential,"61,000KM"
https://www.carpages.ca//used-cars/ontario/barrie/2017-nissan-titan-11229896/,2017 Nissan Titan,"$25,995",Gray,4WD Crew Cab SV  NAVIGATION V8 ENGINE!!,"159,300KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2011-toyota-sienna-11229893/,2011 Toyota Sienna,"$10,995",Grey,A.S.D. Auto Sales,"265,000KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2011-lexus-gs-450h-hybrid-11229887/,2011 Lexus GS 450H HYBRID,"$18,995",Gray,4dr Sdn Hybrid,"121,980KM"
https://www.carpages.ca//used-cars/ontario/barrie/2021-chevrolet-spark-11229884/,2021 Chevrolet Spark,"$17,995",White,1LT  GREAT GAS MILEAGE/LOW LOW KILOMETERS!!,"41,800KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2012-toyota-corolla-11229872/,2012 Toyota Corolla,"$4,995",Red,A.S.D. Auto Sales,"281,000KM"
https://www.carpages.ca//used-cars/manitoba/elie/2022-ford-f-150-11229848/,2022 Ford F-150,"$55,000",Carbonized Grey,LARIAT 4WD SUPERCREW 6.5' BOX,"61,600KM"
https://www.carpages.ca//used-cars/ontario/barrie/2019-chevrolet-spark-11229845/,2019 Chevrolet Spark,"$17,995",Red,LT  SMARTPHONE INTEGRATION!!,"88,000KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2013-honda-cr-v-11229842/,2013 Honda CR-V,"$8,995",Gray,A.S.D. Auto Sales,"289,965KM"
https://www.carpages.ca//used-cars/ontario/barrie/2019-volkswagen-jetta-11229839/,2019 Volkswagen Jetta,"$19,995",White,Comfortline  ANDROID AUTO/APPLE CARPLAY!!,"113,400KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2015-hyundai-elantra-11229836/,2015 Hyundai Elantra,"$8,995",White,A.S.D. Auto Sales,"183,332KM"
https://www.carpages.ca//used-cars/ontario/barrie/2016-audi-a3-11229833/,2016 Audi A3,"$18,995",Black,1.8T Progressiv  LEATHER/SUNROOF!!,"134,200KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2018-honda-cr-v-11229830/,2018 Honda CR-V,"$16,995",Black,A.S.D. Auto Sales,"226,000KM"
https://www.carpages.ca//used-cars/ontario/scarborough/2022-tesla-model-3-11229827/,2022 Tesla Model 3,"$42,995",White,A.S.D. Auto Sales,"53,000KM"
https://www.carpages.ca//used-cars/ontario/barrie/2021-ram-1500-classic-11229824/,2021 RAM 1500 Classic,"$39,995",Gray,"Express 4x4 Crew Cab ONLY 36,700 KMS WOW!!","36,700KM"
https://www.carpages.ca//used-cars/manitoba/steinbach/2016-jeep-cherokee-11229821/,2016 Jeep Cherokee,"$20,995",Orange,Trailhawk,"143,000KM"
https://www.carpages.ca//used-cars/ontario/barrie/2018-jeep-wrangler-11229815/,2018 Jeep Wrangler,"$35,995",Black,Golden Eagle HARD & SOFT TOP!!,"59,100KM"
https://www.carpages.ca//used-cars/ontario/barrie/2020-jeep-wrangler-11229812/,2020 Jeep Wrangler,"$36,995",White,"Sport 4x4 TRAIL RATED/ AUTO START, STOP!!","61,500KM"
https://www.carpages.ca//used-cars/nova-scotia/barrington/2021-jeep-gladiator-11229797/,2021 Jeep Gladiator,"$53,777",Gray,Rubicon,"23,302KM"
https://www.carpages.ca//used-cars/nova-scotia/hilden/2012-kia-forte-koup-11229785/,2012 Kia Forte Koup,"$12,995",Blue,SX,"136,000KM"
https://www.carpages.ca//used-cars/nova-scotia/hilden/2009-mazda-miata-mx-5-11229782/,2009 Mazda Miata MX-5,"$16,995",Yellow,GT,"175,000KM"
https://www.carpages.ca//used-cars/british-columbia/port-moody/2021-mazda-mazda3-11229734/,2021 Mazda MAZDA3,"$28,998",Soul Red Crystal Met,Sport GT at AWD I4,"61,665KM"
https://www.carpages.ca//used-cars/british-columbia/port-moody/2013-scion-fr-s-11229731/,2013 Scion FR-S,"$15,998",White,Scion 10 6sp,"86,472KM"
https://www.carpages.ca//used-cars/british-columbia/port-moody/2013-subaru-impreza-11229728/,2013 Subaru Impreza,"$16,998",Crystal Black Silica,4Dr Sport Pkg at,"109,918KM"
https://www.carpages.ca//used-cars/ontario/london/2017-gmc-terrain-11229725/,2017 GMC Terrain,"$12,495",White,NO ACCIDENTS**SLT**LEATHER**CERTIFIED,"181,000KM"
https://www.carpages.ca//used-cars/ontario/milton/2014-ford-escape-11229716/,2014 Ford Escape,"$11,595",Pearl White,SE 2.0 ECO 4WD CERTIFIED NAVI CAMERA HEATED LEATHER PANO ROOF BLUETOOTH CHROME,"164,710KM"
https://www.carpages.ca//used-cars/ontario/milton/2017-volkswagen-golf-11229710/,2017 Volkswagen Golf,"$17,995",Black,GTI S 2.0T 6Speed CERTIFIED CAMERA HEATED SEAT BLUETOOTH ALLOYS,"158,690KM"
https://www.carpages.ca//used-cars/ontario/ajax/2007-mazda-cx-7-11229665/,2007 Mazda CX-7,"$4,999",Black,"""TURBO SPORT TOURING"" certified + FREE 6M warranty","285,004KM"
https://www.carpages.ca//new-cars/british-columbia/campbell-river/2024-honda-cr-v-11229656/,2024 Honda CR-V,"$40,225",White,LX-B,CALL
https://www.carpages.ca//used-cars/ontario/ajax/2009-hyundai-santa-fe-11229605/,2009 Hyundai Santa Fe,"$7,999",Blue,"""Holy COW only 164K"" certified + FREE 6M warranty","164,800KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2020-ford-ranger-11229596/,2020 Ford Ranger,"$34,999",Black,XLT,"61,592KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2016-chevrolet-equinox-11229593/,2016 Chevrolet Equinox,"$13,999",White,LT,"150,753KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2007-chevrolet-avalanche-11229590/,2007 Chevrolet Avalanche,"$9,999",Black,1500 LS,"152,286KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2017-chevrolet-impala-11229587/,2017 Chevrolet Impala,"$13,999",Silver,1lt LT,"145,414KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2020-chevrolet-equinox-11229581/,2020 Chevrolet Equinox,"$22,999",Black,LT,"67,641KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2018-volkswagen-atlas-11229578/,2018 Volkswagen Atlas,"$27,999",Blue,3.6 FSI Comfortline COMFORTLINE,"80,158KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2021-kia-soul-11229575/,2021 Kia Soul,"$22,999",White,LX,"26,673KM"
https://www.carpages.ca//used-cars/ontario/tilbury/2019-honda-cr-v-11229572/,2019 Honda CR-V,"$24,999",Grey,LX,"92,245KM"
https://www.carpages.ca//used-cars/ontario/ajax/2008-pontiac-g6-11229566/,2008 Pontiac G6,"$5,999",White,"""clean NO ACCIDENTS"" certified + FREE 6M warranty","144,821KM"
https://www.carpages.ca//new-cars/ontario/tilbury/2023-ford-f-150-11229563/,2023 Ford F-150,"$75,930",White,XLT,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-150-11229560/,2024 Ford F-150,"$83,990",Black,Lariat,398KM
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-150-11229557/,2024 Ford F-150,"$78,630",Grey,XLT,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-150-11229554/,2024 Ford F-150,"$87,245",Black,Lariat,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-150-11229551/,2024 Ford F-150,"$68,045",Blue,XLT,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-150-11229548/,2024 Ford F-150,"$73,335",White,XLT,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-150-11229545/,2024 Ford F-150,"$70,420",White,XLT,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-f-550-11229542/,2024 Ford F-550,"$101,284",Black,Chassis,CALL
https://www.carpages.ca//new-cars/ontario/tilbury/2024-ford-bronco-11229539/,2024 Ford Bronco,"$59,250",Grey,Big Bend,CALL
https://www.carpages.ca//used-cars/ontario/sarnia/2018-toyota-corolla-11229512/,2018 Toyota Corolla,"$19,999",Grey,CE,"64,552KM"
https://www.carpages.ca//used-cars/ontario/sarnia/2019-jeep-cherokee-11229509/,2019 Jeep Cherokee,"$26,999",Black,Trailhawk,"102,804KM"
https://www.carpages.ca//used-cars/ontario/bolton/2023-cadillac-xt4-11229506/,2023 Cadillac XT4,"$42,895",White,Sport CERTIFIED PRE-OWNED - FINANCE AS LOW AS 4.99%CLEAN CARFAX - ONE OWNER - ACCIDENT FREE!,"39,866KM"
https://www.carpages.ca//used-cars/ontario/bolton/2021-cadillac-xt4-11229503/,2021 Cadillac XT4,"$28,595",Black,Luxury CERTIFIED PRE-OWNED - FINANCE AS LOW AS 4.99%,"64,610KM"
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-f-550-11229500/,2024 Ford F-550,"$81,664",White,Chassis XLT,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-f-550-11229497/,2024 Ford F-550,"$82,014",White,Chassis XLT,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-f-150-11229494/,2024 Ford F-150,"$68,135",Grey,XLT,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-f-450-11229491/,2024 Ford F-450,"$73,989",White,Chassis XL,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-f-550-11229488/,2024 Ford F-550,"$81,414",White,Chassis XLT,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-f-550-11229485/,2024 Ford F-550,"$81,414",White,Chassis XLT,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-edge-11229482/,2024 Ford Edge,"$48,180",Grey,SEL,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-ford-edge-11229479/,2024 Ford Edge,"$48,180",Silver,SEL,CALL
https://www.carpages.ca//new-cars/ontario/chatham/2024-lincoln-aviator-11229476/,2024 Lincoln Aviator,"$84,445",White,Reserve,CALL
https://www.carpages.ca//new-cars/ontario/wallaceburg/2024-chevrolet-equinox-11229464/,2024 Chevrolet Equinox,"$39,414",Black,RS,CALL
https://www.carpages.ca//new-cars/ontario/wallaceburg/2024-chevrolet-equinox-11229461/,2024 Chevrolet Equinox,"$44,484",Dark Blue,Premier,CALL
https://www.carpages.ca//new-cars/ontario/london/2024-mitsubishi-rvr-11229449/,2024 Mitsubishi RVR,"$40,097.95",WHITE DIAMOND,GT AWC,10KM
https://www.carpages.ca//used-cars/saskatchewan/shellbrook/2022-gmc-sierra-1500-11229422/,2022 GMC Sierra 1500,"$73,990",,Limited AT4,"69,857KM"
https://www.carpages.ca//used-cars/saskatchewan/shellbrook/2023-gmc-terrain-11229419/,2023 GMC Terrain,"$34,500",,SLE,"38,528KM"
https://www.carpages.ca//new-cars/alberta/calgary/2024-hyundai-tucson-11229413/,2024 Hyundai Tucson,"$42,099",Titan Grey,TREND,50KM
https://www.carpages.ca//new-cars/new-brunswick/woodstock/2024-ford-f-150-11229407/,2024 Ford F-150,"$87,845",Oxford White,LARIAT®,CALL
https://www.carpages.ca//used-cars/ontario/mississauga/2009-toyota-yaris-11229404/,2009 Toyota Yaris,"$3,999",Gray,LE,"209,000KM"
https://www.carpages.ca//used-cars/saskatchewan/regina/2021-ford-f-150-11229389/,2021 Ford F-150,"$49,661",,XLT,"85,688KM"
https://www.carpages.ca//used-cars/ontario/cayuga/2019-chevrolet-equinox-11229338/,2019 Chevrolet Equinox,"$18,995",Black,LT,"138,001KM"
https://www.carpages.ca//used-cars/ontario/cayuga/2022-chevrolet-equinox-11229335/,2022 Chevrolet Equinox,"$30,995",Blue,RS,"45,773KM"
https://www.carpages.ca//used-cars/ontario/cayuga/2020-honda-pilot-11229332/,2020 Honda Pilot,"$35,595",Black,LX,"68,501KM"
https://www.carpages.ca//used-cars/ontario/cayuga/2019-dodge-grand-caravan-11229326/,2019 Dodge Grand Caravan,"$22,495",Brilliant black crystal pearl,SXT Premium Plus,"135,014KM"
https://www.carpages.ca//used-cars/ontario/cayuga/2022-buick-enclave-11229323/,2022 Buick Enclave,"$34,995",Blue,Essence,"101,257KM"
https://www.carpages.ca//used-cars/nova-scotia/halifax/2021-ford-f-150-11229305/,2021 Ford F-150,"$64,384",Rapid Red Metallic Tinted Clearcoat,XLT,"86,389KM"
